Employee,Branch,Month,Product,Invested Assets,Fees,Commisions
500191,B0002,202009,Buy to Let Mortgage,669732,155,1702
500015,B0002,202009,Buy to Let Mortgage,296449,139,4833
500031,B0002,202009,Buy to Let Mortgage,570035,465,7912
500039,B0002,202009,Buy to Let Mortgage,220933,336,1455
500087,B0002,202009,Buy to Let Mortgage,234288,196,1646
500151,B0002,202009,Buy to Let Mortgage,163893,370,158
500175,B0002,202009,Buy to Let Mortgage,379414,399,3919
500023,B0002,202009,Buy to Let Mortgage,760371,63,5744
500063,B0002,202009,Buy to Let Mortgage,810111,178,4971
500079,B0002,202009,Buy to Let Mortgage,150562,408,572
500111,B0002,202009,Buy to Let Mortgage,166817,428,3127
500127,B0002,202009,Buy to Let Mortgage,150255,41,200
500159,B0002,202009,Buy to Let Mortgage,269184,282,2749
500167,B0002,202009,Buy to Let Mortgage,792305,302,7328
500199,B0002,202009,Buy to Let Mortgage,825435,270,11808
500207,B0002,202009,Buy to Let Mortgage,514934,456,1540
500047,B0002,202009,Buy to Let Mortgage,367046,394,5037
500055,B0002,202009,Buy to Let Mortgage,75899,255,1285
500103,B0002,202009,Buy to Let Mortgage,536423,116,1383
500143,B0002,202009,Buy to Let Mortgage,627289,81,2329
500183,B0002,202009,Buy to Let Mortgage,830038,195,3983
500080,B0003,202009,Buy to Let Mortgage,382489,104,4046.5
500096,B0003,202009,Buy to Let Mortgage,147526.5,126,328
500112,B0003,202009,Buy to Let Mortgage,260661,135,2625.5
500136,B0003,202009,Buy to Let Mortgage,314850,36.5,5781.5
500176,B0003,202009,Buy to Let Mortgage,158915.5,107,2052.5
500200,B0003,202009,Buy to Let Mortgage,311918.5,106,603
500024,B0003,202009,Buy to Let Mortgage,348487.5,77,4557
500088,B0003,202009,Buy to Let Mortgage,148877.5,241,2733.5
500144,B0003,202009,Buy to Let Mortgage,101781.5,96,1256.5
500152,B0003,202009,Buy to Let Mortgage,386294,96.5,282
500184,B0003,202009,Buy to Let Mortgage,191141,10.5,689
500128,B0003,202009,Buy to Let Mortgage,102409.5,203,1678.5
500016,B0003,202009,Buy to Let Mortgage,391042.5,146.5,3061.5
500056,B0003,202009,Buy to Let Mortgage,446533.5,19,5116.5
500064,B0003,202009,Buy to Let Mortgage,179501,240.5,2706
500072,B0003,202009,Buy to Let Mortgage,348229.5,89,6464.5
500208,B0003,202009,Buy to Let Mortgage,296508.5,110.5,4010
500032,B0003,202009,Buy to Let Mortgage,400728,25.5,1464.5
500040,B0003,202009,Buy to Let Mortgage,19504.5,72.25,259.5
500048,B0003,202009,Buy to Let Mortgage,320165,130,4483
500104,B0003,202009,Buy to Let Mortgage,413643,178.5,3425
500120,B0003,202009,Buy to Let Mortgage,138260.5,193,2730
500160,B0003,202009,Buy to Let Mortgage,268288.5,6,3687.5
500168,B0003,202009,Buy to Let Mortgage,274437,140.5,3459.5
500192,B0003,202009,Buy to Let Mortgage,347119.5,237,4222
500033,B0004,202009,Buy to Let Mortgage,79184,198,465
500049,B0004,202009,Buy to Let Mortgage,783613,42,11933
500065,B0004,202009,Buy to Let Mortgage,48666,319,784
500081,B0004,202009,Buy to Let Mortgage,315957,308,2299
500145,B0004,202009,Buy to Let Mortgage,151861,328,2499
500017,B0004,202009,Buy to Let Mortgage,881194,183,4790
500073,B0004,202009,Buy to Let Mortgage,114164,244,1270
500129,B0004,202009,Buy to Let Mortgage,769994,120,2396
500137,B0004,202009,Buy to Let Mortgage,28992,98,293
500153,B0004,202009,Buy to Let Mortgage,245646,399,1019
500169,B0004,202009,Buy to Let Mortgage,508260,468,4235
500209,B0004,202009,Buy to Let Mortgage,566554,339,1902
500025,B0004,202009,Buy to Let Mortgage,812072,389,7451
500089,B0004,202009,Buy to Let Mortgage,217792,82,702
500097,B0004,202009,Buy to Let Mortgage,260564,480,4367
500113,B0004,202009,Buy to Let Mortgage,859886,193,10830
500121,B0004,202009,Buy to Let Mortgage,777588,297,12444
500193,B0004,202009,Buy to Let Mortgage,515776,360,10183
500201,B0004,202009,Buy to Let Mortgage,100987,469,1998
500041,B0004,202009,Buy to Let Mortgage,722454,414,10356
500057,B0004,202009,Buy to Let Mortgage,287007,51,709
500105,B0004,202009,Buy to Let Mortgage,882259,478,6227
500161,B0004,202009,Buy to Let Mortgage,141939,196,695
500177,B0004,202009,Buy to Let Mortgage,17215,488,52
500185,B0004,202009,Buy to Let Mortgage,242375,159,919
500034,B0005,202009,Buy to Let Mortgage,120021,270,1890
500098,B0005,202009,Buy to Let Mortgage,892011,50,6748
500186,B0005,202009,Buy to Let Mortgage,874457,235,4017
500202,B0005,202009,Buy to Let Mortgage,536216,79,10670
500026,B0005,202009,Buy to Let Mortgage,376977,30,3912
500050,B0005,202009,Buy to Let Mortgage,499194,73,1287
500058,B0005,202009,Buy to Let Mortgage,105898,129,1421
500066,B0005,202009,Buy to Let Mortgage,405616,137,4033
500114,B0005,202009,Buy to Let Mortgage,328483,288,2227
500162,B0005,202009,Buy to Let Mortgage,107061,431,49
500170,B0005,202009,Buy to Let Mortgage,398787,124,2167
500210,B0005,202009,Buy to Let Mortgage,357456,428,404
500178,B0005,202009,Buy to Let Mortgage,50360,371,525
500194,B0005,202009,Buy to Let Mortgage,839020,377,8497
500018,B0005,202009,Buy to Let Mortgage,594090,478,5977
500042,B0005,202009,Buy to Let Mortgage,321360,461,3121
500082,B0005,202009,Buy to Let Mortgage,712634,497,9365
500122,B0005,202009,Buy to Let Mortgage,781450,190,2022
500074,B0005,202009,Buy to Let Mortgage,275478,218,56
500090,B0005,202009,Buy to Let Mortgage,118840,444,1107
500106,B0005,202009,Buy to Let Mortgage,35934,165,336
500130,B0005,202009,Buy to Let Mortgage,566520,451,692
500138,B0005,202009,Buy to Let Mortgage,560662,174,1865
500146,B0005,202009,Buy to Let Mortgage,35140,266,258
500154,B0005,202009,Buy to Let Mortgage,430697,402,1369
500035,B0006,202009,Buy to Let Mortgage,750530,152,231
500051,B0006,202009,Buy to Let Mortgage,461799,166,4099
500059,B0006,202009,Buy to Let Mortgage,762688,245,14981
500083,B0006,202009,Buy to Let Mortgage,456863,310,1738
500099,B0006,202009,Buy to Let Mortgage,182308,41,227
500139,B0006,202009,Buy to Let Mortgage,212281,327,1545
500179,B0006,202009,Buy to Let Mortgage,188190,381,1196
500187,B0006,202009,Buy to Let Mortgage,530480,207,3845
500211,B0006,202009,Buy to Let Mortgage,391266,186,1489
500067,B0006,202009,Buy to Let Mortgage,805973,233,9497
500075,B0006,202009,Buy to Let Mortgage,147209,336,2575
500123,B0006,202009,Buy to Let Mortgage,383355,381,6828
500147,B0006,202009,Buy to Let Mortgage,859647,457,12397
500163,B0006,202009,Buy to Let Mortgage,13661,254,190
500171,B0006,202009,Buy to Let Mortgage,665685,44,10443
500195,B0006,202009,Buy to Let Mortgage,295642,224,730
500019,B0006,202009,Buy to Let Mortgage,879054,262,4510
500091,B0006,202009,Buy to Let Mortgage,726806,224,7870
500115,B0006,202009,Buy to Let Mortgage,155442,46,300
500155,B0006,202009,Buy to Let Mortgage,861579,134,6476
500027,B0006,202009,Buy to Let Mortgage,535519,39,10362
500043,B0006,202009,Buy to Let Mortgage,290006,428,5626
500107,B0006,202009,Buy to Let Mortgage,60200,261,349
500131,B0006,202009,Buy to Let Mortgage,439047,66,7845
500203,B0006,202009,Buy to Let Mortgage,269845,67,1961
500029,B0008,202009,Buy to Let Mortgage,524577,288,4168
500061,B0008,202009,Buy to Let Mortgage,561576,125,7060
500077,B0008,202009,Buy to Let Mortgage,190840,149,709
500085,B0008,202009,Buy to Let Mortgage,724371,185,10505
500109,B0008,202009,Buy to Let Mortgage,648669,78,9041
500149,B0008,202009,Buy to Let Mortgage,136147,416,680
500165,B0008,202009,Buy to Let Mortgage,93754,419,1262
500197,B0008,202009,Buy to Let Mortgage,353453,41,6805
500053,B0008,202009,Buy to Let Mortgage,852601,419,5892
500093,B0008,202009,Buy to Let Mortgage,339307,110,5404
500101,B0008,202009,Buy to Let Mortgage,707405,282,1233
500117,B0008,202009,Buy to Let Mortgage,709563,207,2309
500141,B0008,202009,Buy to Let Mortgage,668418,227,13353
500157,B0008,202009,Buy to Let Mortgage,564698,139,4561
500173,B0008,202009,Buy to Let Mortgage,216248,494,735
500181,B0008,202009,Buy to Let Mortgage,681668,435,429
500021,B0008,202009,Buy to Let Mortgage,516327,497,4471
500037,B0008,202009,Buy to Let Mortgage,295329,29,1971
500125,B0008,202009,Buy to Let Mortgage,556277,384,4673
500133,B0008,202009,Buy to Let Mortgage,678843,343,4510
500205,B0008,202009,Buy to Let Mortgage,880847,493,6445
500045,B0008,202009,Buy to Let Mortgage,809198,250,9575
500069,B0008,202009,Buy to Let Mortgage,271259,463,4465
500189,B0008,202009,Buy to Let Mortgage,290388,338,4508
500060,B0007,202009,Buy to Let Mortgage,846075,286,566
500068,B0007,202009,Buy to Let Mortgage,334951,293,1659
500100,B0007,202009,Buy to Let Mortgage,871640,184,7046
500124,B0007,202009,Buy to Let Mortgage,556941,185,287
500140,B0007,202009,Buy to Let Mortgage,129343,22,945
500156,B0007,202009,Buy to Let Mortgage,631298,200,618
500044,B0007,202009,Buy to Let Mortgage,329028,433,1881
500052,B0007,202009,Buy to Let Mortgage,364414,215,6033
500084,B0007,202009,Buy to Let Mortgage,856204,179,5005
500092,B0007,202009,Buy to Let Mortgage,180971,60,1891
500132,B0007,202009,Buy to Let Mortgage,425018,107,6230
500148,B0007,202009,Buy to Let Mortgage,838101,99,39
500172,B0007,202009,Buy to Let Mortgage,882011,440,9523
500020,B0007,202009,Buy to Let Mortgage,172028,183,2466
500036,B0007,202009,Buy to Let Mortgage,381437,467,5402
500108,B0007,202009,Buy to Let Mortgage,104390,20,409
500164,B0007,202009,Buy to Let Mortgage,665887,236,2064
500188,B0007,202009,Buy to Let Mortgage,736133,476,5221
500116,B0007,202009,Buy to Let Mortgage,345749,453,287
500180,B0007,202009,Buy to Let Mortgage,433601,41,8192
500028,B0007,202009,Buy to Let Mortgage,525485,404,8164
500076,B0007,202009,Buy to Let Mortgage,863467,364,7090
500204,B0007,202009,Buy to Let Mortgage,622144,155,4383
500212,B0007,202009,Buy to Let Mortgage,78257,261,508
500196,B0007,202009,Buy to Let Mortgage,383692,432,3975
500014,B0001,202010,Buy to Let Mortgage,508395,66,7621
500022,B0001,202010,Buy to Let Mortgage,551208,354,3411
500094,B0001,202010,Buy to Let Mortgage,477932,326,9547
500134,B0001,202010,Buy to Let Mortgage,272727,272,1755
500142,B0001,202010,Buy to Let Mortgage,657994,43,5394
500166,B0001,202010,Buy to Let Mortgage,680404,39,4802
500174,B0001,202010,Buy to Let Mortgage,375294,415,1782
500062,B0001,202010,Buy to Let Mortgage,140244,152,906
500078,B0001,202010,Buy to Let Mortgage,163519,231,2467
500126,B0001,202010,Buy to Let Mortgage,814817,485,9162
500206,B0001,202010,Buy to Let Mortgage,372644,229,454
500046,B0001,202010,Buy to Let Mortgage,32322,467,424
500086,B0001,202010,Buy to Let Mortgage,342631,302,2054
500102,B0001,202010,Buy to Let Mortgage,14203,262,37
500150,B0001,202010,Buy to Let Mortgage,207733,291,2370
500158,B0001,202010,Buy to Let Mortgage,161335,28,2469
500182,B0001,202010,Buy to Let Mortgage,493534,463,9337
500190,B0001,202010,Buy to Let Mortgage,764716,247,13694
500198,B0001,202010,Buy to Let Mortgage,399672,178,2166
500030,B0001,202010,Buy to Let Mortgage,549392,275,8778
500038,B0001,202010,Buy to Let Mortgage,234052,198,3728
500054,B0001,202010,Buy to Let Mortgage,881654,103,1621
500070,B0001,202010,Buy to Let Mortgage,772370,123,7898
500118,B0001,202010,Buy to Let Mortgage,94362,13,1209
500110,B0001,202010,Buy to Let Mortgage,769366,25,1534
500023,B0002,202010,Buy to Let Mortgage,16070,351,315
500079,B0002,202010,Buy to Let Mortgage,299175,263,3696
500095,B0002,202010,Buy to Let Mortgage,35259,188,262
500119,B0002,202010,Buy to Let Mortgage,700428,292,9856
500127,B0002,202010,Buy to Let Mortgage,220307,204,2550
500135,B0002,202010,Buy to Let Mortgage,23963,457,60
500183,B0002,202010,Buy to Let Mortgage,594971,101,6359
500055,B0002,202010,Buy to Let Mortgage,115782,473,1249
500063,B0002,202010,Buy to Let Mortgage,317704,250,3923
500087,B0002,202010,Buy to Let Mortgage,570265,454,2519
500103,B0002,202010,Buy to Let Mortgage,252231,301,4528
500111,B0002,202010,Buy to Let Mortgage,556387,119,4404
500151,B0002,202010,Buy to Let Mortgage,250944,147,1208
500207,B0002,202010,Buy to Let Mortgage,454972,329,1244
500015,B0002,202010,Buy to Let Mortgage,232007,342,1778
500031,B0002,202010,Buy to Let Mortgage,302634,182,748
500047,B0002,202010,Buy to Let Mortgage,266761,308,4671
500071,B0002,202010,Buy to Let Mortgage,258197,30,2538
500143,B0002,202010,Buy to Let Mortgage,231280,438,1862
500159,B0002,202010,Buy to Let Mortgage,255082,343,2244
500191,B0002,202010,Buy to Let Mortgage,678924,320,5570
500039,B0002,202010,Buy to Let Mortgage,663597,279,3791
500167,B0002,202010,Buy to Let Mortgage,647966,282,2392
500175,B0002,202010,Buy to Let Mortgage,468632,60,6917
500199,B0002,202010,Buy to Let Mortgage,538655,360,7985
500024,B0003,202010,Buy to Let Mortgage,20848.5,159,225
500064,B0003,202010,Buy to Let Mortgage,16103.5,23,113.5
500112,B0003,202010,Buy to Let Mortgage,381914.5,206,2023
500136,B0003,202010,Buy to Let Mortgage,243889,125,4270
500160,B0003,202010,Buy to Let Mortgage,386638,111.5,2571.5
500016,B0003,202010,Buy to Let Mortgage,77065.5,64.5,1480
500032,B0003,202010,Buy to Let Mortgage,44799,162.5,638
500088,B0003,202010,Buy to Let Mortgage,100559,78.5,610
500096,B0003,202010,Buy to Let Mortgage,12676.5,133,140.5
500168,B0003,202010,Buy to Let Mortgage,62990,103.5,1093.5
500176,B0003,202010,Buy to Let Mortgage,215906.5,216,3778.5
500128,B0003,202010,Buy to Let Mortgage,371785.5,213,5121.5
500048,B0003,202010,Buy to Let Mortgage,391448,195,3289
500072,B0003,202010,Buy to Let Mortgage,351839.5,106.5,5305.5
500080,B0003,202010,Buy to Let Mortgage,280314,32.5,3178
500104,B0003,202010,Buy to Let Mortgage,72097,241.5,25
500120,B0003,202010,Buy to Let Mortgage,66689,199.5,781.5
500152,B0003,202010,Buy to Let Mortgage,152875,233.5,101.5
500040,B0003,202010,Buy to Let Mortgage,135600.25,13.75,209.5
500056,B0003,202010,Buy to Let Mortgage,444370.5,47,8815.5
500144,B0003,202010,Buy to Let Mortgage,189114.5,65.5,204
500184,B0003,202010,Buy to Let Mortgage,12839,83.5,96
500192,B0003,202010,Buy to Let Mortgage,100226,138,1445
500200,B0003,202010,Buy to Let Mortgage,301619,129.5,2402
500208,B0003,202010,Buy to Let Mortgage,267717,13.5,3770.5
500033,B0004,202010,Buy to Let Mortgage,662579,308,12343
500073,B0004,202010,Buy to Let Mortgage,510704,383,4843
500097,B0004,202010,Buy to Let Mortgage,368164,30,5897
500177,B0004,202010,Buy to Let Mortgage,323082,168,2898
500201,B0004,202010,Buy to Let Mortgage,489012,141,7696
500017,B0004,202010,Buy to Let Mortgage,572600,191,9649
500025,B0004,202010,Buy to Let Mortgage,90294,379,1489
500057,B0004,202010,Buy to Let Mortgage,346735,116,484
500081,B0004,202010,Buy to Let Mortgage,430239,245,5854
500089,B0004,202010,Buy to Let Mortgage,337728,76,765
500105,B0004,202010,Buy to Let Mortgage,245747,68,245
500121,B0004,202010,Buy to Let Mortgage,491302,263,6025
500041,B0004,202010,Buy to Let Mortgage,439600,321,3331
500129,B0004,202010,Buy to Let Mortgage,237778,204,503
500145,B0004,202010,Buy to Let Mortgage,311969,118,4279
500161,B0004,202010,Buy to Let Mortgage,511685,12,198
500049,B0004,202010,Buy to Let Mortgage,466447,487,5121
500065,B0004,202010,Buy to Let Mortgage,473541,211,4298
500113,B0004,202010,Buy to Let Mortgage,41917,466,532
500137,B0004,202010,Buy to Let Mortgage,811137,305,3169
500153,B0004,202010,Buy to Let Mortgage,337927,204,878
500169,B0004,202010,Buy to Let Mortgage,306062,273,1567
500185,B0004,202010,Buy to Let Mortgage,299818,276,2801
500193,B0004,202010,Buy to Let Mortgage,75119,392,92
500209,B0004,202010,Buy to Let Mortgage,139185,199,2367
500042,B0005,202010,Buy to Let Mortgage,454809,482,7375
500106,B0005,202010,Buy to Let Mortgage,650375,411,3415
500154,B0005,202010,Buy to Let Mortgage,808390,232,15585
500194,B0005,202010,Buy to Let Mortgage,272273,243,2371
500122,B0005,202010,Buy to Let Mortgage,280171,202,1280
500162,B0005,202010,Buy to Let Mortgage,788408,27,10195
500170,B0005,202010,Buy to Let Mortgage,122565,282,2434
500202,B0005,202010,Buy to Let Mortgage,287283,196,4679
500178,B0005,202010,Buy to Let Mortgage,412163,239,5342
500018,B0005,202010,Buy to Let Mortgage,753585,398,3814
500026,B0005,202010,Buy to Let Mortgage,581104,453,5843
500050,B0005,202010,Buy to Let Mortgage,336558,475,6159
500074,B0005,202010,Buy to Let Mortgage,558634,58,137
500114,B0005,202010,Buy to Let Mortgage,794601,478,9303
500138,B0005,202010,Buy to Let Mortgage,661079,98,9164
500130,B0005,202010,Buy to Let Mortgage,835226,402,11356
500034,B0005,202010,Buy to Let Mortgage,589229,36,4564
500058,B0005,202010,Buy to Let Mortgage,52933,258,974
500066,B0005,202010,Buy to Let Mortgage,817569,454,6893
500082,B0005,202010,Buy to Let Mortgage,381638,169,6705
500090,B0005,202010,Buy to Let Mortgage,536220,222,2966
500098,B0005,202010,Buy to Let Mortgage,88321,450,859
500186,B0005,202010,Buy to Let Mortgage,419356,374,6444
500210,B0005,202010,Buy to Let Mortgage,857259,125,10653
500146,B0005,202010,Buy to Let Mortgage,641798,264,12271
500027,B0006,202010,Buy to Let Mortgage,896708,185,14872
500051,B0006,202010,Buy to Let Mortgage,386450,373,5985
500099,B0006,202010,Buy to Let Mortgage,295587,248,2315
500107,B0006,202010,Buy to Let Mortgage,81123,76,1526
500131,B0006,202010,Buy to Let Mortgage,17539,397,56
500139,B0006,202010,Buy to Let Mortgage,883473,399,11284
500171,B0006,202010,Buy to Let Mortgage,207403,295,717
500179,B0006,202010,Buy to Let Mortgage,272359,171,1993
500019,B0006,202010,Buy to Let Mortgage,568354,248,8949
500035,B0006,202010,Buy to Let Mortgage,179389,375,1392
500059,B0006,202010,Buy to Let Mortgage,363337,169,3046
500155,B0006,202010,Buy to Let Mortgage,837436,98,103
500187,B0006,202010,Buy to Let Mortgage,320518,59,5780
500203,B0006,202010,Buy to Let Mortgage,301503,123,3600
500043,B0006,202010,Buy to Let Mortgage,393647,124,1688
500075,B0006,202010,Buy to Let Mortgage,640496,142,4348
500083,B0006,202010,Buy to Let Mortgage,445124,317,3208
500115,B0006,202010,Buy to Let Mortgage,491801,137,5141
500123,B0006,202010,Buy to Let Mortgage,358143,216,791
500147,B0006,202010,Buy to Let Mortgage,640671,284,12693
500195,B0006,202010,Buy to Let Mortgage,596127,463,11592
500211,B0006,202010,Buy to Let Mortgage,179002,381,1994
500067,B0006,202010,Buy to Let Mortgage,344488,232,1339
500091,B0006,202010,Buy to Let Mortgage,79804,369,193
500163,B0006,202010,Buy to Let Mortgage,36744,356,37
500069,B0008,202010,Buy to Let Mortgage,661611,86,8236
500165,B0008,202010,Buy to Let Mortgage,146491,489,1889
500037,B0008,202010,Buy to Let Mortgage,291162,406,5816
500053,B0008,202010,Buy to Let Mortgage,196427,387,618
500085,B0008,202010,Buy to Let Mortgage,668219,212,12584
500093,B0008,202010,Buy to Let Mortgage,203756,241,785
500109,B0008,202010,Buy to Let Mortgage,690880,407,11022
500117,B0008,202010,Buy to Let Mortgage,515833,113,8939
